Datum;Zeitzone;von;bis;Datenkategorie;Datentyp;Einheit;reBAP unterdeckt;reBAP ueberdeckt
2022-07-23;CEST;21:45;22:00;reBAP;Qualitätsgesichert;EUR/MWh;713,53;713,53
2022-07-23;CEST;22:00;22:15;reBAP;Qualitätsgesichert;EUR/MWh;679,56;679,56
2022-07-23;CEST;22:15;22:30;reBAP;Qualitätsgesichert;EUR/MWh;109,96;109,96
2022-07-23;CEST;22:30;22:45;reBAP;Qualitätsgesichert;EUR/MWh;109,69;109,69
2022-07-23;CEST;22:45;23:00;reBAP;Qualitätsgesichert;EUR/MWh;436,00;436,00
2022-07-23;CEST;23:00;23:15;reBAP;Qualitätsgesichert;EUR/MWh;103,49;103,49
2022-07-23;CEST;23:15;23:30;reBAP;Qualitätsgesichert;EUR/MWh;562,83;562,83
2022-07-23;CEST;23:30;23:45;reBAP;Qualitätsgesichert;EUR/MWh;592,10;592,10
2022-07-23;CEST;23:45;00:00;reBAP;Qualitätsgesichert;EUR/MWh;585,87;585,87
2022-07-24;CEST;00:00;00:15;reBAP;Qualitätsgesichert;EUR/MWh;102,02;102,02
2022-07-24;CEST;00:15;00:30;reBAP;Qualitätsgesichert;EUR/MWh;580,91;580,91
2022-07-24;CEST;00:30;00:45;reBAP;Qualitätsgesichert;EUR/MWh;534,52;534,52
2022-07-24;CEST;00:45;01:00;reBAP;Qualitätsgesichert;EUR/MWh;448,00;448,00
2022-07-24;CEST;01:00;01:15;reBAP;Qualitätsgesichert;EUR/MWh;674,99;674,99
2022-07-24;CEST;01:15;01:30;reBAP;Qualitätsgesichert;EUR/MWh;598,42;598,42
2022-07-24;CEST;01:30;01:45;reBAP;Qualitätsgesichert;EUR/MWh;651,21;651,21
2022-07-24;CEST;01:45;02:00;reBAP;Qualitätsgesichert;EUR/MWh;515,48;515,48
2022-07-24;CEST;02:00;02:15;reBAP;Qualitätsgesichert;EUR/MWh;-169,02;-169,02
2022-07-24;CEST;02:15;02:30;reBAP;Qualitätsgesichert;EUR/MWh;167,92;167,92
2022-07-24;CEST;02:30;02:45;reBAP;Qualitätsgesichert;EUR/MWh;83,31;83,31
2022-07-24;CEST;02:45;03:00;reBAP;Qualitätsgesichert;EUR/MWh;325,28;325,28
2022-07-24;CEST;03:00;03:15;reBAP;Qualitätsgesichert;EUR/MWh;518,94;518,94
2022-07-24;CEST;03:15;03:30;reBAP;Qualitätsgesichert;EUR/MWh;653,11;653,11
2022-07-24;CEST;03:30;03:45;reBAP;Qualitätsgesichert;EUR/MWh;600,17;600,17
2022-07-24;CEST;03:45;04:00;reBAP;Qualitätsgesichert;EUR/MWh;470,52;470,52
2022-07-24;CEST;04:00;04:15;reBAP;Qualitätsgesichert;EUR/MWh;657,62;657,62
2022-07-24;CEST;04:15;04:30;reBAP;Qualitätsgesichert;EUR/MWh;619,39;619,39
2022-07-24;CEST;04:30;04:45;reBAP;Qualitätsgesichert;EUR/MWh;-213,82;-213,82
2022-07-24;CEST;04:45;05:00;reBAP;Qualitätsgesichert;EUR/MWh;152,01;152,01
2022-07-24;CEST;05:00;05:15;reBAP;Qualitätsgesichert;EUR/MWh;144,82;144,82
2022-07-24;CEST;05:15;05:30;reBAP;Qualitätsgesichert;EUR/MWh;544,51;544,51
2022-07-24;CEST;05:30;05:45;reBAP;Qualitätsgesichert;EUR/MWh;68,05;68,05
2022-07-24;CEST;05:45;06:00;reBAP;Qualitätsgesichert;EUR/MWh;44,86;44,86
2022-07-24;CEST;06:00;06:15;reBAP;Qualitätsgesichert;EUR/MWh;169,97;169,97
2022-07-24;CEST;06:15;06:30;reBAP;Qualitätsgesichert;EUR/MWh;71,42;71,42
2022-07-24;CEST;06:30;06:45;reBAP;Qualitätsgesichert;EUR/MWh;64,24;64,24
2022-07-24;CEST;06:45;07:00;reBAP;Qualitätsgesichert;EUR/MWh;74,17;74,17
2022-07-24;CEST;07:00;07:15;reBAP;Qualitätsgesichert;EUR/MWh;479,84;479,84
2022-07-24;CEST;07:15;07:30;reBAP;Qualitätsgesichert;EUR/MWh;436,20;436,20
2022-07-24;CEST;07:30;07:45;reBAP;Qualitätsgesichert;EUR/MWh;379,38;379,38
2022-07-24;CEST;07:45;08:00;reBAP;Qualitätsgesichert;EUR/MWh;429,89;429,89
2022-07-24;CEST;08:00;08:15;reBAP;Qualitätsgesichert;EUR/MWh;484,28;484,28
2022-07-24;CEST;08:15;08:30;reBAP;Qualitätsgesichert;EUR/MWh;502,86;502,86
2022-07-24;CEST;08:30;08:45;reBAP;Qualitätsgesichert;EUR/MWh;467,18;467,18
2022-07-24;CEST;08:45;09:00;reBAP;Qualitätsgesichert;EUR/MWh;1,68;1,68
2022-07-24;CEST;09:00;09:15;reBAP;Qualitätsgesichert;EUR/MWh;172,15;172,15
2022-07-24;CEST;09:15;09:30;reBAP;Qualitätsgesichert;EUR/MWh;-64,12;-64,12
2022-07-24;CEST;09:30;09:45;reBAP;Qualitätsgesichert;EUR/MWh;-175,26;-175,26
2022-07-24;CEST;09:45;10:00;reBAP;Qualitätsgesichert;EUR/MWh;-170,17;-170,17
2022-07-24;CEST;10:00;10:15;reBAP;Qualitätsgesichert;EUR/MWh;-2,26;-2,26
2022-07-24;CEST;10:15;10:30;reBAP;Qualitätsgesichert;EUR/MWh;-5,56;-5,56
2022-07-24;CEST;10:30;10:45;reBAP;Qualitätsgesichert;EUR/MWh;-133,91;-133,91
2022-07-24;CEST;10:45;11:00;reBAP;Qualitätsgesichert;EUR/MWh;-54,17;-54,17
2022-07-24;CEST;11:00;11:15;reBAP;Qualitätsgesichert;EUR/MWh;-20,77;-20,77
2022-07-24;CEST;11:15;11:30;reBAP;Qualitätsgesichert;EUR/MWh;453,88;453,88
2022-07-24;CEST;11:30;11:45;reBAP;Qualitätsgesichert;EUR/MWh;452,72;452,72
2022-07-24;CEST;11:45;12:00;reBAP;Qualitätsgesichert;EUR/MWh;-41,47;-41,47
2022-07-24;CEST;12:00;12:15;reBAP;Qualitätsgesichert;EUR/MWh;-11,28;-11,28
2022-07-24;CEST;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;-17,57;-17,57
2022-07-24;CEST;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;-9,60;-9,60
2022-07-24;CEST;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;-25,07;-25,07
2022-07-24;CEST;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;-15,39;-15,39
2022-07-24;CEST;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;-11,66;-11,66
2022-07-24;CEST;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;-30,61;-30,61
2022-07-24;CEST;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;-38,58;-38,58
2022-07-24;CEST;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;-31,36;-31,36
2022-07-24;CEST;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;434,59;434,59
2022-07-24;CEST;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;486,12;486,12
2022-07-24;CEST;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;480,84;480,84
2022-07-24;CEST;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;-51,10;-51,10
2022-07-24;CEST;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;-19,23;-19,23
2022-07-24;CEST;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;491,09;491,09
2022-07-24;CEST;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;468,33;468,33
2022-07-24;CEST;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;-2,13;-2,13
2022-07-24;CEST;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;296,69;296,69
2022-07-24;CEST;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;468,31;468,31
2022-07-24;CEST;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;39,79;39,79
2022-07-24;CEST;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;348,19;348,19
2022-07-24;CEST;17:15;17:30;reBAP;Qualitätsgesichert;EUR/MWh;457,56;457,56
2022-07-24;CEST;17:30;17:45;reBAP;Qualitätsgesichert;EUR/MWh;526,23;526,23
2022-07-24;CEST;17:45;18:00;reBAP;Qualitätsgesichert;EUR/MWh;538,74;538,74
2022-07-24;CEST;18:00;18:15;reBAP;Qualitätsgesichert;EUR/MWh;479,78;479,78
2022-07-24;CEST;18:15;18:30;reBAP;Qualitätsgesichert;EUR/MWh;523,34;523,34
2022-07-24;CEST;18:30;18:45;reBAP;Qualitätsgesichert;EUR/MWh;582,39;582,39
2022-07-24;CEST;18:45;19:00;reBAP;Qualitätsgesichert;EUR/MWh;648,08;648,08
2022-07-24;CEST;19:00;19:15;reBAP;Qualitätsgesichert;EUR/MWh;602,85;602,85
2022-07-24;CEST;19:15;19:30;reBAP;Qualitätsgesichert;EUR/MWh;639,59;639,59
2022-07-24;CEST;19:30;19:45;reBAP;Qualitätsgesichert;EUR/MWh;779,64;779,64
2022-07-24;CEST;19:45;20:00;reBAP;Qualitätsgesichert;EUR/MWh;796,95;796,95
2022-07-24;CEST;20:00;20:15;reBAP;Qualitätsgesichert;EUR/MWh;585,71;585,71
2022-07-24;CEST;20:15;20:30;reBAP;Qualitätsgesichert;EUR/MWh;675,55;675,55
2022-07-24;CEST;20:30;20:45;reBAP;Qualitätsgesichert;EUR/MWh;695,84;695,84
2022-07-24;CEST;20:45;21:00;reBAP;Qualitätsgesichert;EUR/MWh;770,00;770,00
2022-07-24;CEST;21:00;21:15;reBAP;Qualitätsgesichert;EUR/MWh;1258,35;1258,35
2022-07-24;CEST;21:15;21:30;reBAP;Qualitätsgesichert;EUR/MWh;991,73;991,73
2022-07-24;CEST;21:30;21:45;reBAP;Qualitätsgesichert;EUR/MWh;748,19;748,19
2022-07-24;CEST;21:45;22:00;reBAP;Qualitätsgesichert;EUR/MWh;666,50;666,50
2022-07-24;CEST;22:00;22:15;reBAP;Qualitätsgesichert;EUR/MWh;837,93;837,93
2022-07-24;CEST;22:15;22:30;reBAP;Qualitätsgesichert;EUR/MWh;582,78;582,78
2022-07-24;CEST;22:30;22:45;reBAP;Qualitätsgesichert;EUR/MWh;92,21;92,21
2022-07-24;CEST;22:45;23:00;reBAP;Qualitätsgesichert;EUR/MWh;103,11;103,11
2022-07-24;CEST;23:00;23:15;reBAP;Qualitätsgesichert;EUR/MWh;677,40;677,40
2022-07-24;CEST;23:15;23:30;reBAP;Qualitätsgesichert;EUR/MWh;550,71;550,71
2022-07-24;CEST;23:30;23:45;reBAP;Qualitätsgesichert;EUR/MWh;545,40;545,40
2022-07-24;CEST;23:45;00:00;reBAP;Qualitätsgesichert;EUR/MWh;481,70;481,70
2022-07-25;CEST;00:00;00:15;reBAP;Qualitätsgesichert;EUR/MWh;118,86;118,86
2022-07-25;CEST;00:15;00:30;reBAP;Qualitätsgesichert;EUR/MWh;100,26;100,26
2022-07-25;CEST;00:30;00:45;reBAP;Qualitätsgesichert;EUR/MWh;28,64;28,64
2022-07-25;CEST;00:45;01:00;reBAP;Qualitätsgesichert;EUR/MWh;14,22;14,22
2022-07-25;CEST;01:00;01:15;reBAP;Qualitätsgesichert;EUR/MWh;67,09;67,09
2022-07-25;CEST;01:15;01:30;reBAP;Qualitätsgesichert;EUR/MWh;101,74;101,74
2022-07-25;CEST;01:30;01:45;reBAP;Qualitätsgesichert;EUR/MWh;537,34;537,34
2022-07-25;CEST;01:45;02:00;reBAP;Qualitätsgesichert;EUR/MWh;517,17;517,17
2022-07-25;CEST;02:00;02:15;reBAP;Qualitätsgesichert;EUR/MWh;574,88;574,88
2022-07-25;CEST;02:15;02:30;reBAP;Qualitätsgesichert;EUR/MWh;571,76;571,76
2022-07-25;CEST;02:30;02:45;reBAP;Qualitätsgesichert;EUR/MWh;534,37;534,37
2022-07-25;CEST;02:45;03:00;reBAP;Qualitätsgesichert;EUR/MWh;643,29;643,29
2022-07-25;CEST;03:00;03:15;reBAP;Qualitätsgesichert;EUR/MWh;549,75;549,75
2022-07-25;CEST;03:15;03:30;reBAP;Qualitätsgesichert;EUR/MWh;518,18;518,18
2022-07-25;CEST;03:30;03:45;reBAP;Qualitätsgesichert;EUR/MWh;479,07;479,07
2022-07-25;CEST;03:45;04:00;reBAP;Qualitätsgesichert;EUR/MWh;468,58;468,58
2022-07-25;CEST;04:00;04:15;reBAP;Qualitätsgesichert;EUR/MWh;61,03;61,03
2022-07-25;CEST;04:15;04:30;reBAP;Qualitätsgesichert;EUR/MWh;516,98;516,98
2022-07-25;CEST;04:30;04:45;reBAP;Qualitätsgesichert;EUR/MWh;543,79;543,79
2022-07-25;CEST;04:45;05:00;reBAP;Qualitätsgesichert;EUR/MWh;532,75;532,75
2022-07-25;CEST;05:00;05:15;reBAP;Qualitätsgesichert;EUR/MWh;266,14;266,14
2022-07-25;CEST;05:15;05:30;reBAP;Qualitätsgesichert;EUR/MWh;26,97;26,97
2022-07-25;CEST;05:30;05:45;reBAP;Qualitätsgesichert;EUR/MWh;21,14;21,14
2022-07-25;CEST;05:45;06:00;reBAP;Qualitätsgesichert;EUR/MWh;-131,99;-131,99
2022-07-25;CEST;06:00;06:15;reBAP;Qualitätsgesichert;EUR/MWh;-9,80;-9,80
2022-07-25;CEST;06:15;06:30;reBAP;Qualitätsgesichert;EUR/MWh;161,37;161,37
2022-07-25;CEST;06:30;06:45;reBAP;Qualitätsgesichert;EUR/MWh;79,23;79,23
2022-07-25;CEST;06:45;07:00;reBAP;Qualitätsgesichert;EUR/MWh;16,50;16,50
2022-07-25;CEST;07:00;07:15;reBAP;Qualitätsgesichert;EUR/MWh;-55,83;-55,83
2022-07-25;CEST;07:15;07:30;reBAP;Qualitätsgesichert;EUR/MWh;-30,00;-30,00
2022-07-25;CEST;07:30;07:45;reBAP;Qualitätsgesichert;EUR/MWh;39,36;39,36
2022-07-25;CEST;07:45;08:00;reBAP;Qualitätsgesichert;EUR/MWh;59,17;59,17
2022-07-25;CEST;08:00;08:15;reBAP;Qualitätsgesichert;EUR/MWh;509,96;509,96
2022-07-25;CEST;08:15;08:30;reBAP;Qualitätsgesichert;EUR/MWh;509,17;509,17
2022-07-25;CEST;08:30;08:45;reBAP;Qualitätsgesichert;EUR/MWh;534,97;534,97
2022-07-25;CEST;08:45;09:00;reBAP;Qualitätsgesichert;EUR/MWh;533,20;533,20
2022-07-25;CEST;09:00;09:15;reBAP;Qualitätsgesichert;EUR/MWh;534,23;534,23
2022-07-25;CEST;09:15;09:30;reBAP;Qualitätsgesichert;EUR/MWh;545,52;545,52
2022-07-25;CEST;09:30;09:45;reBAP;Qualitätsgesichert;EUR/MWh;521,31;521,31
2022-07-25;CEST;09:45;10:00;reBAP;Qualitätsgesichert;EUR/MWh;467,87;467,87
2022-07-25;CEST;10:00;10:15;reBAP;Qualitätsgesichert;EUR/MWh;704,11;704,11
2022-07-25;CEST;10:15;10:30;reBAP;Qualitätsgesichert;EUR/MWh;651,94;651,94
2022-07-25;CEST;10:30;10:45;reBAP;Qualitätsgesichert;EUR/MWh;590,21;590,21
2022-07-25;CEST;10:45;11:00;reBAP;Qualitätsgesichert;EUR/MWh;109,93;109,93
2022-07-25;CEST;11:00;11:15;reBAP;Qualitätsgesichert;EUR/MWh;111,05;111,05
2022-07-25;CEST;11:15;11:30;reBAP;Qualitätsgesichert;EUR/MWh;109,80;109,80
2022-07-25;CEST;11:30;11:45;reBAP;Qualitätsgesichert;EUR/MWh;506,90;506,90
2022-07-25;CEST;11:45;12:00;reBAP;Qualitätsgesichert;EUR/MWh;40,66;40,66
2022-07-25;CEST;12:00;12:15;reBAP;Qualitätsgesichert;EUR/MWh;759,43;759,43
2022-07-25;CEST;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;691,34;691,34
2022-07-25;CEST;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;626,94;626,94
2022-07-25;CEST;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;-19,19;-19,19
2022-07-25;CEST;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;99,28;99,28
2022-07-25;CEST;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;82,97;82,97
2022-07-25;CEST;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;39,61;39,61
2022-07-25;CEST;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;-189,14;-189,14
2022-07-25;CEST;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;653,56;653,56
2022-07-25;CEST;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;609,03;609,03
2022-07-25;CEST;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;608,62;608,62
2022-07-25;CEST;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;649,89;649,89
2022-07-25;CEST;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;-324,24;-324,24
2022-07-25;CEST;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;-89,97;-89,97
2022-07-25;CEST;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;-34,78;-34,78
2022-07-25;CEST;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;491,08;491,08
2022-07-25;CEST;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;517,75;517,75
2022-07-25;CEST;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;512,97;512,97
2022-07-25;CEST;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;128,61;128,61
2022-07-25;CEST;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;136,67;136,67
2022-07-25;CEST;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;532,03;532,03
2022-07-25;CEST;17:15;17:30;reBAP;Qualitätsgesichert;EUR/MWh;57,98;57,98
2022-07-25;CEST;17:30;17:45;reBAP;Qualitätsgesichert;EUR/MWh;118,75;118,75
2022-07-25;CEST;17:45;18:00;reBAP;Qualitätsgesichert;EUR/MWh;-191,87;-191,87
2022-07-25;CEST;18:00;18:15;reBAP;Qualitätsgesichert;EUR/MWh;-663,10;-663,10
2022-07-25;CEST;18:15;18:30;reBAP;Qualitätsgesichert;EUR/MWh;-22,53;-22,53
2022-07-25;CEST;18:30;18:45;reBAP;Qualitätsgesichert;EUR/MWh;-57,11;-57,11
2022-07-25;CEST;18:45;19:00;reBAP;Qualitätsgesichert;EUR/MWh;-7,96;-7,96
2022-07-25;CEST;19:00;19:15;reBAP;Qualitätsgesichert;EUR/MWh;-43,35;-43,35
2022-07-25;CEST;19:15;19:30;reBAP;Qualitätsgesichert;EUR/MWh;26,09;26,09
2022-07-25;CEST;19:30;19:45;reBAP;Qualitätsgesichert;EUR/MWh;6,09;6,09
2022-07-25;CEST;19:45;20:00;reBAP;Qualitätsgesichert;EUR/MWh;23,97;23,97
2022-07-25;CEST;20:00;20:15;reBAP;Qualitätsgesichert;EUR/MWh;37,64;37,64
2022-07-25;CEST;20:15;20:30;reBAP;Qualitätsgesichert;EUR/MWh;485,46;485,46
2022-07-25;CEST;20:30;20:45;reBAP;Qualitätsgesichert;EUR/MWh;474,30;474,30
2022-07-25;CEST;20:45;21:00;reBAP;Qualitätsgesichert;EUR/MWh;500,68;500,68
2022-07-25;CEST;21:00;21:15;reBAP;Qualitätsgesichert;EUR/MWh;120,75;120,75
2022-07-25;CEST;21:15;21:30;reBAP;Qualitätsgesichert;EUR/MWh;451,98;451,98
2022-07-25;CEST;21:30;21:45;reBAP;Qualitätsgesichert;EUR/MWh;505,54;505,54
2022-07-25;CEST;21:45;22:00;reBAP;Qualitätsgesichert;EUR/MWh;670,33;670,33
2022-07-25;CEST;22:00;22:15;reBAP;Qualitätsgesichert;EUR/MWh;120,94;120,94
2022-07-25;CEST;22:15;22:30;reBAP;Qualitätsgesichert;EUR/MWh;95,00;95,00
2022-07-25;CEST;22:30;22:45;reBAP;Qualitätsgesichert;EUR/MWh;422,13;422,13
2022-07-25;CEST;22:45;23:00;reBAP;Qualitätsgesichert;EUR/MWh;488,08;488,08
2022-07-25;CEST;23:00;23:15;reBAP;Qualitätsgesichert;EUR/MWh;92,59;92,59
2022-07-25;CEST;23:15;23:30;reBAP;Qualitätsgesichert;EUR/MWh;360,06;360,06
2022-07-25;CEST;23:30;23:45;reBAP;Qualitätsgesichert;EUR/MWh;509,02;509,02
2022-07-25;CEST;23:45;00:00;reBAP;Qualitätsgesichert;EUR/MWh;498,34;498,34
2022-07-26;CEST;00:00;00:15;reBAP;Qualitätsgesichert;EUR/MWh;545,04;545,04
2022-07-26;CEST;00:15;00:30;reBAP;Qualitätsgesichert;EUR/MWh;522,87;522,87
2022-07-26;CEST;00:30;00:45;reBAP;Qualitätsgesichert;EUR/MWh;503,28;503,28
2022-07-26;CEST;00:45;01:00;reBAP;Qualitätsgesichert;EUR/MWh;496,46;496,46
2022-07-26;CEST;01:00;01:15;reBAP;Qualitätsgesichert;EUR/MWh;555,79;555,79
2022-07-26;CEST;01:15;01:30;reBAP;Qualitätsgesichert;EUR/MWh;503,05;503,05
2022-07-26;CEST;01:30;01:45;reBAP;Qualitätsgesichert;EUR/MWh;515,35;515,35
2022-07-26;CEST;01:45;02:00;reBAP;Qualitätsgesichert;EUR/MWh;530,59;530,59
2022-07-26;CEST;02:00;02:15;reBAP;Qualitätsgesichert;EUR/MWh;517,97;517,97
2022-07-26;CEST;02:15;02:30;reBAP;Qualitätsgesichert;EUR/MWh;511,73;511,73
2022-07-26;CEST;02:30;02:45;reBAP;Qualitätsgesichert;EUR/MWh;472,66;472,66
2022-07-26;CEST;02:45;03:00;reBAP;Qualitätsgesichert;EUR/MWh;534,92;534,92
2022-07-26;CEST;03:00;03:15;reBAP;Qualitätsgesichert;EUR/MWh;537,10;537,10
2022-07-26;CEST;03:15;03:30;reBAP;Qualitätsgesichert;EUR/MWh;525,90;525,90
2022-07-26;CEST;03:30;03:45;reBAP;Qualitätsgesichert;EUR/MWh;456,64;456,64
2022-07-26;CEST;03:45;04:00;reBAP;Qualitätsgesichert;EUR/MWh;5,98;5,98
2022-07-26;CEST;04:00;04:15;reBAP;Qualitätsgesichert;EUR/MWh;439,87;439,87
2022-07-26;CEST;04:15;04:30;reBAP;Qualitätsgesichert;EUR/MWh;355,16;355,16
2022-07-26;CEST;04:30;04:45;reBAP;Qualitätsgesichert;EUR/MWh;75,18;75,18
2022-07-26;CEST;04:45;05:00;reBAP;Qualitätsgesichert;EUR/MWh;60,05;60,05
2022-07-26;CEST;05:00;05:15;reBAP;Qualitätsgesichert;EUR/MWh;495,17;495,17
2022-07-26;CEST;05:15;05:30;reBAP;Qualitätsgesichert;EUR/MWh;88,66;88,66
2022-07-26;CEST;05:30;05:45;reBAP;Qualitätsgesichert;EUR/MWh;90,70;90,70
2022-07-26;CEST;05:45;06:00;reBAP;Qualitätsgesichert;EUR/MWh;90,24;90,24
2022-07-26;CEST;06:00;06:15;reBAP;Qualitätsgesichert;EUR/MWh;481,22;481,22
2022-07-26;CEST;06:15;06:30;reBAP;Qualitätsgesichert;EUR/MWh;498,13;498,13
2022-07-26;CEST;06:30;06:45;reBAP;Qualitätsgesichert;EUR/MWh;516,76;516,76
2022-07-26;CEST;06:45;07:00;reBAP;Qualitätsgesichert;EUR/MWh;94,87;94,87
2022-07-26;CEST;07:00;07:15;reBAP;Qualitätsgesichert;EUR/MWh;693,05;693,05
2022-07-26;CEST;07:15;07:30;reBAP;Qualitätsgesichert;EUR/MWh;648,03;648,03
2022-07-26;CEST;07:30;07:45;reBAP;Qualitätsgesichert;EUR/MWh;546,66;546,66
2022-07-26;CEST;07:45;08:00;reBAP;Qualitätsgesichert;EUR/MWh;516,36;516,36
2022-07-26;CEST;08:00;08:15;reBAP;Qualitätsgesichert;EUR/MWh;962,28;962,28
2022-07-26;CEST;08:15;08:30;reBAP;Qualitätsgesichert;EUR/MWh;-114,92;-114,92
2022-07-26;CEST;08:30;08:45;reBAP;Qualitätsgesichert;EUR/MWh;-145,61;-145,61
2022-07-26;CEST;08:45;09:00;reBAP;Qualitätsgesichert;EUR/MWh;-311,34;-311,34
2022-07-26;CEST;09:00;09:15;reBAP;Qualitätsgesichert;EUR/MWh;42,61;42,61
2022-07-26;CEST;09:15;09:30;reBAP;Qualitätsgesichert;EUR/MWh;73,73;73,73
2022-07-26;CEST;09:30;09:45;reBAP;Qualitätsgesichert;EUR/MWh;-84,13;-84,13
2022-07-26;CEST;09:45;10:00;reBAP;Qualitätsgesichert;EUR/MWh;28,82;28,82
2022-07-26;CEST;10:00;10:15;reBAP;Qualitätsgesichert;EUR/MWh;633,77;633,77
2022-07-26;CEST;10:15;10:30;reBAP;Qualitätsgesichert;EUR/MWh;508,18;508,18
2022-07-26;CEST;10:30;10:45;reBAP;Qualitätsgesichert;EUR/MWh;50,80;50,80
2022-07-26;CEST;10:45;11:00;reBAP;Qualitätsgesichert;EUR/MWh;485,94;485,94
2022-07-26;CEST;11:00;11:15;reBAP;Qualitätsgesichert;EUR/MWh;506,97;506,97
2022-07-26;CEST;11:15;11:30;reBAP;Qualitätsgesichert;EUR/MWh;519,32;519,32
2022-07-26;CEST;11:30;11:45;reBAP;Qualitätsgesichert;EUR/MWh;574,39;574,39
2022-07-26;CEST;11:45;12:00;reBAP;Qualitätsgesichert;EUR/MWh;537,82;537,82
2022-07-26;CEST;12:00;12:15;reBAP;Qualitätsgesichert;EUR/MWh;67,77;67,77
2022-07-26;CEST;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;487,46;487,46
2022-07-26;CEST;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;498,39;498,39
2022-07-26;CEST;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;228,21;228,21
2022-07-26;CEST;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;594,58;594,58
2022-07-26;CEST;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;652,19;652,19
2022-07-26;CEST;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;796,19;796,19
2022-07-26;CEST;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;780,08;780,08
2022-07-26;CEST;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;531,32;531,32
2022-07-26;CEST;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;55,54;55,54
2022-07-26;CEST;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;508,35;508,35
2022-07-26;CEST;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;569,91;569,91
2022-07-26;CEST;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;482,61;482,61
2022-07-26;CEST;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;51,13;51,13
2022-07-26;CEST;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;1,84;1,84
2022-07-26;CEST;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;-78,03;-78,03
2022-07-26;CEST;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;49,59;49,59
2022-07-26;CEST;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;45,34;45,34
2022-07-26;CEST;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;81,15;81,15
2022-07-26;CEST;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;35,23;35,23
2022-07-26;CEST;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;443,02;443,02
2022-07-26;CEST;17:15;17:30;reBAP;Qualitätsgesichert;EUR/MWh;31,28;31,28
