Datum;Zeitzone;von;bis;Datenkategorie;Datentyp;Einheit;reBAP unterdeckt;reBAP ueberdeckt
2021-02-12;CET;20:00;20:15;reBAP;Qualitätsgesichert;EUR/MWh;-46,04;-46,04
2021-02-12;CET;20:15;20:30;reBAP;Qualitätsgesichert;EUR/MWh;-26,70;-26,70
2021-02-12;CET;20:30;20:45;reBAP;Qualitätsgesichert;EUR/MWh;43,54;43,54
2021-02-12;CET;20:45;21:00;reBAP;Qualitätsgesichert;EUR/MWh;41,67;41,67
2021-02-12;CET;21:00;21:15;reBAP;Qualitätsgesichert;EUR/MWh;158,40;158,40
2021-02-12;CET;21:15;21:30;reBAP;Qualitätsgesichert;EUR/MWh;168,77;168,77
2021-02-12;CET;21:30;21:45;reBAP;Qualitätsgesichert;EUR/MWh;21,88;21,88
2021-02-12;CET;21:45;22:00;reBAP;Qualitätsgesichert;EUR/MWh;29,16;29,16
2021-02-12;CET;22:00;22:15;reBAP;Qualitätsgesichert;EUR/MWh;91,77;91,77
2021-02-12;CET;22:15;22:30;reBAP;Qualitätsgesichert;EUR/MWh;77,34;77,34
2021-02-12;CET;22:30;22:45;reBAP;Qualitätsgesichert;EUR/MWh;84,60;84,60
2021-02-12;CET;22:45;23:00;reBAP;Qualitätsgesichert;EUR/MWh;50,82;50,82
2021-02-12;CET;23:00;23:15;reBAP;Qualitätsgesichert;EUR/MWh;242,07;242,07
2021-02-12;CET;23:15;23:30;reBAP;Qualitätsgesichert;EUR/MWh;113,66;113,66
2021-02-12;CET;23:30;23:45;reBAP;Qualitätsgesichert;EUR/MWh;127,22;127,22
2021-02-12;CET;23:45;00:00;reBAP;Qualitätsgesichert;EUR/MWh;56,97;56,97
2021-02-13;CET;00:00;00:15;reBAP;Qualitätsgesichert;EUR/MWh;508,34;508,34
2021-02-13;CET;00:15;00:30;reBAP;Qualitätsgesichert;EUR/MWh;241,61;241,61
2021-02-13;CET;00:30;00:45;reBAP;Qualitätsgesichert;EUR/MWh;144,44;144,44
2021-02-13;CET;00:45;01:00;reBAP;Qualitätsgesichert;EUR/MWh;107,03;107,03
2021-02-13;CET;01:00;01:15;reBAP;Qualitätsgesichert;EUR/MWh;639,89;639,89
2021-02-13;CET;01:15;01:30;reBAP;Qualitätsgesichert;EUR/MWh;318,36;318,36
2021-02-13;CET;01:30;01:45;reBAP;Qualitätsgesichert;EUR/MWh;218,05;218,05
2021-02-13;CET;01:45;02:00;reBAP;Qualitätsgesichert;EUR/MWh;220,11;220,11
2021-02-13;CET;02:00;02:15;reBAP;Qualitätsgesichert;EUR/MWh;664,91;664,91
2021-02-13;CET;02:15;02:30;reBAP;Qualitätsgesichert;EUR/MWh;222,46;222,46
2021-02-13;CET;02:30;02:45;reBAP;Qualitätsgesichert;EUR/MWh;362,96;362,96
2021-02-13;CET;02:45;03:00;reBAP;Qualitätsgesichert;EUR/MWh;119,36;119,36
2021-02-13;CET;03:00;03:15;reBAP;Qualitätsgesichert;EUR/MWh;91,97;91,97
2021-02-13;CET;03:15;03:30;reBAP;Qualitätsgesichert;EUR/MWh;105,76;105,76
2021-02-13;CET;03:30;03:45;reBAP;Qualitätsgesichert;EUR/MWh;125,53;125,53
2021-02-13;CET;03:45;04:00;reBAP;Qualitätsgesichert;EUR/MWh;90,76;90,76
2021-02-13;CET;04:00;04:15;reBAP;Qualitätsgesichert;EUR/MWh;130,79;130,79
2021-02-13;CET;04:15;04:30;reBAP;Qualitätsgesichert;EUR/MWh;206,22;206,22
2021-02-13;CET;04:30;04:45;reBAP;Qualitätsgesichert;EUR/MWh;233,21;233,21
2021-02-13;CET;04:45;05:00;reBAP;Qualitätsgesichert;EUR/MWh;113,78;113,78
2021-02-13;CET;05:00;05:15;reBAP;Qualitätsgesichert;EUR/MWh;105,36;105,36
2021-02-13;CET;05:15;05:30;reBAP;Qualitätsgesichert;EUR/MWh;95,29;95,29
2021-02-13;CET;05:30;05:45;reBAP;Qualitätsgesichert;EUR/MWh;91,43;91,43
2021-02-13;CET;05:45;06:00;reBAP;Qualitätsgesichert;EUR/MWh;129,30;129,30
2021-02-13;CET;06:00;06:15;reBAP;Qualitätsgesichert;EUR/MWh;72,70;72,70
2021-02-13;CET;06:15;06:30;reBAP;Qualitätsgesichert;EUR/MWh;73,58;73,58
2021-02-13;CET;06:30;06:45;reBAP;Qualitätsgesichert;EUR/MWh;159,20;159,20
2021-02-13;CET;06:45;07:00;reBAP;Qualitätsgesichert;EUR/MWh;171,12;171,12
2021-02-13;CET;07:00;07:15;reBAP;Qualitätsgesichert;EUR/MWh;101,97;101,97
2021-02-13;CET;07:15;07:30;reBAP;Qualitätsgesichert;EUR/MWh;83,92;83,92
2021-02-13;CET;07:30;07:45;reBAP;Qualitätsgesichert;EUR/MWh;167,01;167,01
2021-02-13;CET;07:45;08:00;reBAP;Qualitätsgesichert;EUR/MWh;221,00;221,00
2021-02-13;CET;08:00;08:15;reBAP;Qualitätsgesichert;EUR/MWh;106,78;106,78
2021-02-13;CET;08:15;08:30;reBAP;Qualitätsgesichert;EUR/MWh;167,12;167,12
2021-02-13;CET;08:30;08:45;reBAP;Qualitätsgesichert;EUR/MWh;155,26;155,26
2021-02-13;CET;08:45;09:00;reBAP;Qualitätsgesichert;EUR/MWh;183,64;183,64
2021-02-13;CET;09:00;09:15;reBAP;Qualitätsgesichert;EUR/MWh;110,37;110,37
2021-02-13;CET;09:15;09:30;reBAP;Qualitätsgesichert;EUR/MWh;135,07;135,07
2021-02-13;CET;09:30;09:45;reBAP;Qualitätsgesichert;EUR/MWh;118,43;118,43
2021-02-13;CET;09:45;10:00;reBAP;Qualitätsgesichert;EUR/MWh;116,63;116,63
2021-02-13;CET;10:00;10:15;reBAP;Qualitätsgesichert;EUR/MWh;134,01;134,01
2021-02-13;CET;10:15;10:30;reBAP;Qualitätsgesichert;EUR/MWh;95,00;95,00
2021-02-13;CET;10:30;10:45;reBAP;Qualitätsgesichert;EUR/MWh;94,79;94,79
2021-02-13;CET;10:45;11:00;reBAP;Qualitätsgesichert;EUR/MWh;98,05;98,05
2021-02-13;CET;11:00;11:15;reBAP;Qualitätsgesichert;EUR/MWh;123,74;123,74
2021-02-13;CET;11:15;11:30;reBAP;Qualitätsgesichert;EUR/MWh;103,19;103,19
2021-02-13;CET;11:30;11:45;reBAP;Qualitätsgesichert;EUR/MWh;110,46;110,46
2021-02-13;CET;11:45;12:00;reBAP;Qualitätsgesichert;EUR/MWh;83,25;83,25
2021-02-13;CET;12:00;12:15;reBAP;Qualitätsgesichert;EUR/MWh;123,00;123,00
2021-02-13;CET;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;80,32;80,32
2021-02-13;CET;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;63,29;63,29
2021-02-13;CET;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;53,77;53,77
2021-02-13;CET;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;74,31;74,31
2021-02-13;CET;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;64,79;64,79
2021-02-13;CET;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;42,36;42,36
2021-02-13;CET;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;5,51;5,51
2021-02-13;CET;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;97,21;97,21
2021-02-13;CET;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;81,92;81,92
2021-02-13;CET;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;20,98;20,98
2021-02-13;CET;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;7,87;7,87
2021-02-13;CET;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;5,00;5,00
2021-02-13;CET;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;0,88;0,88
2021-02-13;CET;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;20,26;20,26
2021-02-13;CET;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;31,40;31,40
2021-02-13;CET;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;24,35;24,35
2021-02-13;CET;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;21,39;21,39
2021-02-13;CET;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;86,03;86,03
2021-02-13;CET;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;97,19;97,19
2021-02-13;CET;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;-29,74;-29,74
2021-02-13;CET;17:15;17:30;reBAP;Qualitätsgesichert;EUR/MWh;12,34;12,34
2021-02-13;CET;17:30;17:45;reBAP;Qualitätsgesichert;EUR/MWh;31,71;31,71
2021-02-13;CET;17:45;18:00;reBAP;Qualitätsgesichert;EUR/MWh;29,57;29,57
2021-02-13;CET;18:00;18:15;reBAP;Qualitätsgesichert;EUR/MWh;97,96;97,96
2021-02-13;CET;18:15;18:30;reBAP;Qualitätsgesichert;EUR/MWh;192,30;192,30
2021-02-13;CET;18:30;18:45;reBAP;Qualitätsgesichert;EUR/MWh;192,53;192,53
2021-02-13;CET;18:45;19:00;reBAP;Qualitätsgesichert;EUR/MWh;121,97;121,97
2021-02-13;CET;19:00;19:15;reBAP;Qualitätsgesichert;EUR/MWh;150,45;150,45
2021-02-13;CET;19:15;19:30;reBAP;Qualitätsgesichert;EUR/MWh;45,77;45,77
2021-02-13;CET;19:30;19:45;reBAP;Qualitätsgesichert;EUR/MWh;21,17;21,17
2021-02-13;CET;19:45;20:00;reBAP;Qualitätsgesichert;EUR/MWh;-10,04;-10,04
2021-02-13;CET;20:00;20:15;reBAP;Qualitätsgesichert;EUR/MWh;167,07;167,07
2021-02-13;CET;20:15;20:30;reBAP;Qualitätsgesichert;EUR/MWh;90,94;90,94
2021-02-13;CET;20:30;20:45;reBAP;Qualitätsgesichert;EUR/MWh;29,80;29,80
2021-02-13;CET;20:45;21:00;reBAP;Qualitätsgesichert;EUR/MWh;34,66;34,66
2021-02-13;CET;21:00;21:15;reBAP;Qualitätsgesichert;EUR/MWh;73,34;73,34
2021-02-13;CET;21:15;21:30;reBAP;Qualitätsgesichert;EUR/MWh;61,66;61,66
2021-02-13;CET;21:30;21:45;reBAP;Qualitätsgesichert;EUR/MWh;51,62;51,62
2021-02-13;CET;21:45;22:00;reBAP;Qualitätsgesichert;EUR/MWh;55,40;55,40
2021-02-13;CET;22:00;22:15;reBAP;Qualitätsgesichert;EUR/MWh;79,00;79,00
2021-02-13;CET;22:15;22:30;reBAP;Qualitätsgesichert;EUR/MWh;72,49;72,49
2021-02-13;CET;22:30;22:45;reBAP;Qualitätsgesichert;EUR/MWh;50,26;50,26
2021-02-13;CET;22:45;23:00;reBAP;Qualitätsgesichert;EUR/MWh;52,89;52,89
2021-02-13;CET;23:00;23:15;reBAP;Qualitätsgesichert;EUR/MWh;163,01;163,01
2021-02-13;CET;23:15;23:30;reBAP;Qualitätsgesichert;EUR/MWh;59,53;59,53
2021-02-13;CET;23:30;23:45;reBAP;Qualitätsgesichert;EUR/MWh;65,50;65,50
2021-02-13;CET;23:45;00:00;reBAP;Qualitätsgesichert;EUR/MWh;55,30;55,30
2021-02-14;CET;00:00;00:15;reBAP;Qualitätsgesichert;EUR/MWh;18,03;18,03
2021-02-14;CET;00:15;00:30;reBAP;Qualitätsgesichert;EUR/MWh;153,25;153,25
2021-02-14;CET;00:30;00:45;reBAP;Qualitätsgesichert;EUR/MWh;25,34;25,34
2021-02-14;CET;00:45;01:00;reBAP;Qualitätsgesichert;EUR/MWh;27,58;27,58
2021-02-14;CET;01:00;01:15;reBAP;Qualitätsgesichert;EUR/MWh;201,70;201,70
2021-02-14;CET;01:15;01:30;reBAP;Qualitätsgesichert;EUR/MWh;171,26;171,26
2021-02-14;CET;01:30;01:45;reBAP;Qualitätsgesichert;EUR/MWh;100,83;100,83
2021-02-14;CET;01:45;02:00;reBAP;Qualitätsgesichert;EUR/MWh;118,95;118,95
2021-02-14;CET;02:00;02:15;reBAP;Qualitätsgesichert;EUR/MWh;259,32;259,32
2021-02-14;CET;02:15;02:30;reBAP;Qualitätsgesichert;EUR/MWh;119,26;119,26
2021-02-14;CET;02:30;02:45;reBAP;Qualitätsgesichert;EUR/MWh;115,22;115,22
2021-02-14;CET;02:45;03:00;reBAP;Qualitätsgesichert;EUR/MWh;64,27;64,27
2021-02-14;CET;03:00;03:15;reBAP;Qualitätsgesichert;EUR/MWh;127,86;127,86
2021-02-14;CET;03:15;03:30;reBAP;Qualitätsgesichert;EUR/MWh;61,25;61,25
2021-02-14;CET;03:30;03:45;reBAP;Qualitätsgesichert;EUR/MWh;50,16;50,16
2021-02-14;CET;03:45;04:00;reBAP;Qualitätsgesichert;EUR/MWh;61,51;61,51
2021-02-14;CET;04:00;04:15;reBAP;Qualitätsgesichert;EUR/MWh;56,95;56,95
2021-02-14;CET;04:15;04:30;reBAP;Qualitätsgesichert;EUR/MWh;50,55;50,55
2021-02-14;CET;04:30;04:45;reBAP;Qualitätsgesichert;EUR/MWh;62,04;62,04
2021-02-14;CET;04:45;05:00;reBAP;Qualitätsgesichert;EUR/MWh;55,83;55,83
2021-02-14;CET;05:00;05:15;reBAP;Qualitätsgesichert;EUR/MWh;72,21;72,21
2021-02-14;CET;05:15;05:30;reBAP;Qualitätsgesichert;EUR/MWh;92,79;92,79
2021-02-14;CET;05:30;05:45;reBAP;Qualitätsgesichert;EUR/MWh;117,84;117,84
2021-02-14;CET;05:45;06:00;reBAP;Qualitätsgesichert;EUR/MWh;178,56;178,56
2021-02-14;CET;06:00;06:15;reBAP;Qualitätsgesichert;EUR/MWh;91,68;91,68
2021-02-14;CET;06:15;06:30;reBAP;Qualitätsgesichert;EUR/MWh;160,96;160,96
2021-02-14;CET;06:30;06:45;reBAP;Qualitätsgesichert;EUR/MWh;221,63;221,63
2021-02-14;CET;06:45;07:00;reBAP;Qualitätsgesichert;EUR/MWh;127,27;127,27
2021-02-14;CET;07:00;07:15;reBAP;Qualitätsgesichert;EUR/MWh;133,68;133,68
2021-02-14;CET;07:15;07:30;reBAP;Qualitätsgesichert;EUR/MWh;163,06;163,06
2021-02-14;CET;07:30;07:45;reBAP;Qualitätsgesichert;EUR/MWh;166,27;166,27
2021-02-14;CET;07:45;08:00;reBAP;Qualitätsgesichert;EUR/MWh;201,62;201,62
2021-02-14;CET;08:00;08:15;reBAP;Qualitätsgesichert;EUR/MWh;65,02;65,02
2021-02-14;CET;08:15;08:30;reBAP;Qualitätsgesichert;EUR/MWh;80,00;80,00
2021-02-14;CET;08:30;08:45;reBAP;Qualitätsgesichert;EUR/MWh;100,91;100,91
2021-02-14;CET;08:45;09:00;reBAP;Qualitätsgesichert;EUR/MWh;109,72;109,72
2021-02-14;CET;09:00;09:15;reBAP;Qualitätsgesichert;EUR/MWh;99,99;99,99
2021-02-14;CET;09:15;09:30;reBAP;Qualitätsgesichert;EUR/MWh;74,41;74,41
2021-02-14;CET;09:30;09:45;reBAP;Qualitätsgesichert;EUR/MWh;69,15;69,15
2021-02-14;CET;09:45;10:00;reBAP;Qualitätsgesichert;EUR/MWh;57,30;57,30
2021-02-14;CET;10:00;10:15;reBAP;Qualitätsgesichert;EUR/MWh;51,17;51,17
2021-02-14;CET;10:15;10:30;reBAP;Qualitätsgesichert;EUR/MWh;50,46;50,46
2021-02-14;CET;10:30;10:45;reBAP;Qualitätsgesichert;EUR/MWh;28,65;28,65
2021-02-14;CET;10:45;11:00;reBAP;Qualitätsgesichert;EUR/MWh;-13,57;-13,57
2021-02-14;CET;11:00;11:15;reBAP;Qualitätsgesichert;EUR/MWh;1,94;1,94
2021-02-14;CET;11:15;11:30;reBAP;Qualitätsgesichert;EUR/MWh;40,52;40,52
2021-02-14;CET;11:30;11:45;reBAP;Qualitätsgesichert;EUR/MWh;39,74;39,74
2021-02-14;CET;11:45;12:00;reBAP;Qualitätsgesichert;EUR/MWh;34,10;34,10
2021-02-14;CET;12:00;12:15;reBAP;Qualitätsgesichert;EUR/MWh;67,21;67,21
2021-02-14;CET;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;61,90;61,90
2021-02-14;CET;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;50,81;50,81
2021-02-14;CET;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;-5,61;-5,61
2021-02-14;CET;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;-0,20;-0,20
2021-02-14;CET;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;2,32;2,32
2021-02-14;CET;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;-0,35;-0,35
2021-02-14;CET;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;4,27;4,27
2021-02-14;CET;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;11,59;11,59
2021-02-14;CET;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;12,91;12,91
2021-02-14;CET;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;-0,02;-0,02
2021-02-14;CET;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;2,59;2,59
2021-02-14;CET;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;25,64;25,64
2021-02-14;CET;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;7,80;7,80
2021-02-14;CET;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;108,84;108,84
2021-02-14;CET;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;108,84;108,84
2021-02-14;CET;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;62,87;62,87
2021-02-14;CET;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;56,00;56,00
2021-02-14;CET;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;91,10;91,10
2021-02-14;CET;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;104,97;104,97
2021-02-14;CET;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;142,84;142,84
2021-02-14;CET;17:15;17:30;reBAP;Qualitätsgesichert;EUR/MWh;-18,21;-18,21
2021-02-14;CET;17:30;17:45;reBAP;Qualitätsgesichert;EUR/MWh;34,22;34,22
2021-02-14;CET;17:45;18:00;reBAP;Qualitätsgesichert;EUR/MWh;183,69;183,69
2021-02-14;CET;18:00;18:15;reBAP;Qualitätsgesichert;EUR/MWh;149,03;149,03
2021-02-14;CET;18:15;18:30;reBAP;Qualitätsgesichert;EUR/MWh;110,19;110,19
2021-02-14;CET;18:30;18:45;reBAP;Qualitätsgesichert;EUR/MWh;25,43;25,43
2021-02-14;CET;18:45;19:00;reBAP;Qualitätsgesichert;EUR/MWh;-0,19;-0,19
2021-02-14;CET;19:00;19:15;reBAP;Qualitätsgesichert;EUR/MWh;-33,17;-33,17
2021-02-14;CET;19:15;19:30;reBAP;Qualitätsgesichert;EUR/MWh;-44,50;-44,50
2021-02-14;CET;19:30;19:45;reBAP;Qualitätsgesichert;EUR/MWh;-46,12;-46,12
2021-02-14;CET;19:45;20:00;reBAP;Qualitätsgesichert;EUR/MWh;-17,38;-17,38
2021-02-14;CET;20:00;20:15;reBAP;Qualitätsgesichert;EUR/MWh;56,34;56,34
2021-02-14;CET;20:15;20:30;reBAP;Qualitätsgesichert;EUR/MWh;58,77;58,77
2021-02-14;CET;20:30;20:45;reBAP;Qualitätsgesichert;EUR/MWh;-16,09;-16,09
2021-02-14;CET;20:45;21:00;reBAP;Qualitätsgesichert;EUR/MWh;-6,44;-6,44
2021-02-14;CET;21:00;21:15;reBAP;Qualitätsgesichert;EUR/MWh;115,89;115,89
2021-02-14;CET;21:15;21:30;reBAP;Qualitätsgesichert;EUR/MWh;55,26;55,26
2021-02-14;CET;21:30;21:45;reBAP;Qualitätsgesichert;EUR/MWh;62,34;62,34
2021-02-14;CET;21:45;22:00;reBAP;Qualitätsgesichert;EUR/MWh;105,24;105,24
2021-02-14;CET;22:00;22:15;reBAP;Qualitätsgesichert;EUR/MWh;-27,34;-27,34
2021-02-14;CET;22:15;22:30;reBAP;Qualitätsgesichert;EUR/MWh;-12,01;-12,01
2021-02-14;CET;22:30;22:45;reBAP;Qualitätsgesichert;EUR/MWh;1,09;1,09
2021-02-14;CET;22:45;23:00;reBAP;Qualitätsgesichert;EUR/MWh;0,66;0,66
2021-02-14;CET;23:00;23:15;reBAP;Qualitätsgesichert;EUR/MWh;8,63;8,63
2021-02-14;CET;23:15;23:30;reBAP;Qualitätsgesichert;EUR/MWh;30,18;30,18
2021-02-14;CET;23:30;23:45;reBAP;Qualitätsgesichert;EUR/MWh;3,52;3,52
2021-02-14;CET;23:45;00:00;reBAP;Qualitätsgesichert;EUR/MWh;-0,64;-0,64
2021-02-15;CET;00:00;00:15;reBAP;Qualitätsgesichert;EUR/MWh;-0,74;-0,74
2021-02-15;CET;00:15;00:30;reBAP;Qualitätsgesichert;EUR/MWh;-30,42;-30,42
2021-02-15;CET;00:30;00:45;reBAP;Qualitätsgesichert;EUR/MWh;-40,31;-40,31
2021-02-15;CET;00:45;01:00;reBAP;Qualitätsgesichert;EUR/MWh;-18,23;-18,23
2021-02-15;CET;01:00;01:15;reBAP;Qualitätsgesichert;EUR/MWh;68,09;68,09
2021-02-15;CET;01:15;01:30;reBAP;Qualitätsgesichert;EUR/MWh;69,21;69,21
2021-02-15;CET;01:30;01:45;reBAP;Qualitätsgesichert;EUR/MWh;79,32;79,32
2021-02-15;CET;01:45;02:00;reBAP;Qualitätsgesichert;EUR/MWh;40,73;40,73
2021-02-15;CET;02:00;02:15;reBAP;Qualitätsgesichert;EUR/MWh;109,91;109,91
2021-02-15;CET;02:15;02:30;reBAP;Qualitätsgesichert;EUR/MWh;40,19;40,19
2021-02-15;CET;02:30;02:45;reBAP;Qualitätsgesichert;EUR/MWh;-3,17;-3,17
2021-02-15;CET;02:45;03:00;reBAP;Qualitätsgesichert;EUR/MWh;14,16;14,16
2021-02-15;CET;03:00;03:15;reBAP;Qualitätsgesichert;EUR/MWh;-57,65;-57,65
2021-02-15;CET;03:15;03:30;reBAP;Qualitätsgesichert;EUR/MWh;50,81;50,81
2021-02-15;CET;03:30;03:45;reBAP;Qualitätsgesichert;EUR/MWh;36,50;36,50
2021-02-15;CET;03:45;04:00;reBAP;Qualitätsgesichert;EUR/MWh;13,16;13,16
2021-02-15;CET;04:00;04:15;reBAP;Qualitätsgesichert;EUR/MWh;26,68;26,68
2021-02-15;CET;04:15;04:30;reBAP;Qualitätsgesichert;EUR/MWh;39,27;39,27
2021-02-15;CET;04:30;04:45;reBAP;Qualitätsgesichert;EUR/MWh;68,81;68,81
2021-02-15;CET;04:45;05:00;reBAP;Qualitätsgesichert;EUR/MWh;83,16;83,16
2021-02-15;CET;05:00;05:15;reBAP;Qualitätsgesichert;EUR/MWh;20,69;20,69
2021-02-15;CET;05:15;05:30;reBAP;Qualitätsgesichert;EUR/MWh;-23,69;-23,69
2021-02-15;CET;05:30;05:45;reBAP;Qualitätsgesichert;EUR/MWh;-2,36;-2,36
2021-02-15;CET;05:45;06:00;reBAP;Qualitätsgesichert;EUR/MWh;35,47;35,47
2021-02-15;CET;06:00;06:15;reBAP;Qualitätsgesichert;EUR/MWh;49,97;49,97
2021-02-15;CET;06:15;06:30;reBAP;Qualitätsgesichert;EUR/MWh;64,31;64,31
2021-02-15;CET;06:30;06:45;reBAP;Qualitätsgesichert;EUR/MWh;110,56;110,56
2021-02-15;CET;06:45;07:00;reBAP;Qualitätsgesichert;EUR/MWh;0,19;0,19
2021-02-15;CET;07:00;07:15;reBAP;Qualitätsgesichert;EUR/MWh;125,38;125,38
2021-02-15;CET;07:15;07:30;reBAP;Qualitätsgesichert;EUR/MWh;-34,00;-34,00
2021-02-15;CET;07:30;07:45;reBAP;Qualitätsgesichert;EUR/MWh;-2,20;-2,20
2021-02-15;CET;07:45;08:00;reBAP;Qualitätsgesichert;EUR/MWh;25,65;25,65
2021-02-15;CET;08:00;08:15;reBAP;Qualitätsgesichert;EUR/MWh;-57,20;-57,20
2021-02-15;CET;08:15;08:30;reBAP;Qualitätsgesichert;EUR/MWh;4,63;4,63
2021-02-15;CET;08:30;08:45;reBAP;Qualitätsgesichert;EUR/MWh;1,90;1,90
2021-02-15;CET;08:45;09:00;reBAP;Qualitätsgesichert;EUR/MWh;-8,26;-8,26
2021-02-15;CET;09:00;09:15;reBAP;Qualitätsgesichert;EUR/MWh;-67,92;-67,92
2021-02-15;CET;09:15;09:30;reBAP;Qualitätsgesichert;EUR/MWh;59,39;59,39
2021-02-15;CET;09:30;09:45;reBAP;Qualitätsgesichert;EUR/MWh;54,05;54,05
2021-02-15;CET;09:45;10:00;reBAP;Qualitätsgesichert;EUR/MWh;44,75;44,75
2021-02-15;CET;10:00;10:15;reBAP;Qualitätsgesichert;EUR/MWh;72,78;72,78
2021-02-15;CET;10:15;10:30;reBAP;Qualitätsgesichert;EUR/MWh;63,99;63,99
2021-02-15;CET;10:30;10:45;reBAP;Qualitätsgesichert;EUR/MWh;72,04;72,04
2021-02-15;CET;10:45;11:00;reBAP;Qualitätsgesichert;EUR/MWh;74,34;74,34
2021-02-15;CET;11:00;11:15;reBAP;Qualitätsgesichert;EUR/MWh;57,84;57,84
2021-02-15;CET;11:15;11:30;reBAP;Qualitätsgesichert;EUR/MWh;67,40;67,40
2021-02-15;CET;11:30;11:45;reBAP;Qualitätsgesichert;EUR/MWh;79,44;79,44
2021-02-15;CET;11:45;12:00;reBAP;Qualitätsgesichert;EUR/MWh;85,32;85,32
2021-02-15;CET;12:00;12:15;reBAP;Qualitätsgesichert;EUR/MWh;121,11;121,11
2021-02-15;CET;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;107,35;107,35
2021-02-15;CET;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;217,94;217,94
2021-02-15;CET;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;118,60;118,60
2021-02-15;CET;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;255,42;255,42
2021-02-15;CET;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;251,91;251,91
2021-02-15;CET;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;245,99;245,99
2021-02-15;CET;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;162,10;162,10
2021-02-15;CET;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;95,76;95,76
2021-02-15;CET;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;177,80;177,80
2021-02-15;CET;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;374,35;374,35
2021-02-15;CET;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;277,03;277,03
2021-02-15;CET;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;183,94;183,94
2021-02-15;CET;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;338,12;338,12
2021-02-15;CET;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;391,36;391,36
2021-02-15;CET;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;305,11;305,11
2021-02-15;CET;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;263,31;263,31
2021-02-15;CET;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;337,85;337,85
2021-02-15;CET;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;150,20;150,20
2021-02-15;CET;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;44,97;44,97
2021-02-15;CET;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;8,62;8,62
